code,name,market,foreign_net,sitc_net
3338,泰碩,TSE,90521,0
2611,志信,TSE,87000,0
2029,盛餘,TSE,88000,0
2419,仲琦,TSE,90000,0
2207,和泰車,TSE,93570,-3123
3501,維熹,TSE,92542,0
2540,愛山林,TSE,94438,0
1234,黑松,TSE,84037,0
2528,皇普,TSE,94000,0
1909,榮成,TSE,294850,0
5607,遠雄港,TSE,97528,0
1201,味全,TSE,75232,0
2506,太設,TSE,80000,0
4178,永笙-KY,TSE,84030,0
2546,根基,TSE,53002,0
1218,泰山,TSE,74000,0
2612,中航,TSE,76026,0
1451,年興,TSE,80000,0
2616,山隆,TSE,80000,0
6589,台康生技,TSE,83200,0
4912,聯德控股-KY,TSE,76000,0
6216,居易,TSE,78000,0
9942,茂順,TSE,74545,0
6108,競國,TSE,92000,0
3046,建碁,TSE,76482,0
5525,順天,TSE,72000,0
2431,聯昌,TSE,70000,0
2062,橋椿,TSE,75100,0
4133,亞諾法,TSE,73000,0
2538,基泰,TSE,72000,0
1587,吉茂,TSE,72000,0
1615,大山,TSE,70000,0
8163,達方,TSE,67024,0
4755,三福化,TSE,80122,0
3050,鈺德,TSE,65000,0
4736,泰博,TSE,70020,0
6606,建德工業,TSE,76000,0
1442,名軒,TSE,75000,0
6426,統新,TSE,70986,0
3055,蔚華科,TSE,52945,0
2514,龍邦,TSE,92000,0
2395,研華,TSE,46822,-37886
4942,嘉彰,TSE,71000,0
9925,新保,TSE,72768,0
1806,冠軍,TSE,53000,0
5434,崇越,TSE,-106130,143350
1760,寶齡富錦,TSE,67615,0
6937,天虹,TSE,38147,0
9905,大華,TSE,65000,0
2816,旺旺保,TSE,62000,0
6112,邁達特,TSE,64000,0
4560,強信-KY,TSE,67000,0
3032,偉訓,TSE,60100,0
3686,達能,TSE,60000,0
1447,力鵬,TSE,69000,0
5283,禾聯碩,TSE,60820,0
6790,永豐實,TSE,61041,0
6958,日盛台駿,TSE,60000,0
2613,中櫃,TSE,60000,0
2115,六暉-KY,TSE,58000,0
1236,宏亞,TSE,54000,0
6464,台數科,TSE,59000,0
6136,富爾特,TSE,57000,0
2908,特力,TSE,55000,0
2028,威致,TSE,51000,0
1459,聯發,TSE,58000,0
2461,光群雷,TSE,83000,0
2723,美食-KY,TSE,62930,-3000
4440,宜新實業,TSE,52000,0
4441,振大環球,TSE,55000,0
2701,萬企,TSE,55000,0
2038,海光,TSE,51000,0
1474,弘裕,TSE,75000,0
3530,晶相光,TSE,55000,0
4164,承業醫,TSE,71030,0
1903,士紙,TSE,50000,0
2524,京城,TSE,55000,0
2248,華勝-KY,TSE,63000,0
3011,今皓,TSE,50640,0
2393,億光,TSE,-44000,-1000
2705,六福,TSE,52000,0
3356,奇偶,TSE,80965,0
2468,華經,TSE,49000,0
6192,巨路,TSE,52000,-1000
9927,泰銘,TSE,53000,0
3563,牧德,TSE,-4008,0
6863,永道-KY,TSE,49000,0
3257,虹冠電,TSE,49000,0
3040,遠見,TSE,50000,0
1734,杏輝,TSE,44145,0
3041,揚智,TSE,47100,0
4426,利勤,TSE,48000,0
9908,大台北,TSE,57777,0
4545,銘鈺,TSE,47000,0
8499,鼎炫-KY,TSE,50000,0
8249,菱光,TSE,54004,0
9955,佳龍,TSE,47000,0
7610,聯友金屬-創,TSE,45801,0
2342,茂矽,TSE,47998,0
4119,旭富,TSE,51120,0
1732,毛寶,TSE,44000,0
1720,生達,TSE,51000,-2000
1618,合機,TSE,48000,0
1432,大魯閣,TSE,47000,0
2753,八方雲集,TSE,48000,-1000
6152,百一,TSE,40800,0
5531,鄉林,TSE,45000,0
1526,日馳,TSE,46000,0
6776,展碁國際,TSE,44744,0
7803,雲象科技-創,TSE,58000,0
6504,南六,TSE,44000,0
2373,震旦行,TSE,42000,0
1539,巨庭,TSE,47000,0
1712,興農,TSE,53000,-4000
6689,伊雲谷,TSE,44000,0
2459,敦吉,TSE,45000,0
2748,雲品,TSE,45000,0
1109,信大,TSE,47000,0
2387,精元,TSE,52000,0
2929,淘帝-KY,TSE,28000,0
3266,昇陽,TSE,42000,0
2450,神腦,TSE,43000,0
1457,宜進,TSE,40000,0
1321,大洋,TSE,39000,0
2012,春雨,TSE,37000,0
3669,圓展,TSE,39000,0
9943,好樂迪,TSE,38000,0
6277,宏正,TSE,41000,0
6281,全國電,TSE,38000,0
9937,全國,TSE,38000,0
6838,台新藥,TSE,33000,0
2109,華豐,TSE,34000,0
3447,展達,TSE,35000,0
3038,全台,TSE,27912,0
5225,東科-KY,TSE,50000,0
2211,長榮鋼,TSE,37000,-5000
9924,福興,TSE,51000,0
6756,威鋒電子,TSE,37000,0
4977,眾達-KY,TSE,30414,0
1471,首利,TSE,31430,0
6614,資拓宏宇,TSE,34000,0
6887,寶綠特-KY,TSE,34000,0
8045,達運光電,TSE,36000,0
4557,永新-KY,TSE,37000,0
4572,駐龍,TSE,33000,0
1225,福懋油,TSE,33000,0
3003,健和興,TSE,-10476,0
2480,敦陽科,TSE,34010,0
2477,美隆電,TSE,34000,0
4552,力達-KY,TSE,25000,0
6558,興能高,TSE,31000,0
6657,華安,TSE,35000,0
1315,達新,TSE,32000,0
2033,佳大,TSE,25000,0
2227,裕日車,TSE,34000,0
1786,科妍,TSE,34000,0
5203,訊連,TSE,30000,0
2444,兆勁,TSE,25000,0
6230,尼得科超眾,TSE,31000,0
6706,惠特,TSE,38185,0
3504,揚明光,TSE,34194,0
2911,麗嬰房,TSE,31000,0
6931,青松健康,TSE,32000,0
8367,建新國際,TSE,28000,0
1737,臺鹽,TSE,26218,0
1220,台榮,TSE,37000,0
4414,如興,TSE,39000,0
2438,翔耀,TSE,27000,0
5234,達興材料,TSE,20961,-1000
1727,中華化,TSE,-1939,0
1783,和康生,TSE,31000,0
2072,世紀風電,TSE,29000,0
4720,德淵,TSE,26000,0
1449,佳和,TSE,27685,0
8462,柏文,TSE,29330,-1000
2206,三陽工業,TSE,-215684,253000
1419,新紡,TSE,27000,0
1626,艾美特-KY,TSE,27000,0
8072,陞泰,TSE,26000,0
4137,麗豐-KY,TSE,29000,-1000
6934,心誠鎂,TSE,26000,0
1736,喬山,TSE,18798,0
2013,中鋼構,TSE,29020,0
3023,信邦,TSE,21838,-1000
7721,微程式,TSE,28000,0
4108,懷特,TSE,24000,0
3716,中化控股,TSE,26000,0
2114,鑫永銓,TSE,26000,0
5706,鳳凰,TSE,27000,0
6695,芯鼎,TSE,23433,0
6885,全福生技,TSE,40117,0
2453,凌群,TSE,24020,0
2430,燦坤,TSE,27000,0
8442,威宏-KY,TSE,26000,0
8481,政伸,TSE,24000,0
1906,寶隆,TSE,29000,0
1323,永裕,TSE,23000,0
1598,岱宇,TSE,27000,0
1535,中宇,TSE,24000,0
9918,欣天然,TSE,24000,0
7818,溢泰實業,TSE,26000,0
2509,全坤建,TSE,25000,0
8473,山林水,TSE,21460,0
7786,東方風能,TSE,23557,0
3588,通嘉,TSE,10177,0
2433,互盛電,TSE,27000,0
8411,福貞-KY,TSE,14000,0
9935,慶豐富,TSE,23000,0
6183,關貿,TSE,21000,0
2008,高興昌,TSE,23000,0
6625,必應,TSE,25480,0
1465,偉全,TSE,17050,0
2466,冠西電,TSE,17017,0
6128,上福,TSE,22000,0
1805,寶徠,TSE,30000,0
1530,亞崴,TSE,1000,0
1531,高林股,TSE,18000,0
1443,立益物流,TSE,20000,0
5007,三星,TSE,21000,0
8466,美吉吉-KY,TSE,20000,0
6582,申豐,TSE,22000,0
2702,華園,TSE,18000,0
3043,科風,TSE,15000,0
2239,英利-KY,TSE,22000,0
1215,卜蜂,TSE,30100,-3000
1472,三洋實業,TSE,19000,0
1473,台南,TSE,20000,0
2704,國賓,TSE,18000,0
5538,東明-KY,TSE,20000,0
2707,晶華,TSE,23795,-2000
4195,基米-創,TSE,44947,0
6873,泓德能源,TSE,17741,0
7821,神數,TSE,21000,0
4935,茂林-KY,TSE,15000,0
2642,宅配通,TSE,21000,0
1468,昶和,TSE,14000,0
1726,永記,TSE,19000,0
1203,味王,TSE,16000,0
8467,波力-KY,TSE,18000,0
9902,台火,TSE,19000,0
6902,GOGOLOOK,TSE,18252,0
1537,廣隆,TSE,19056,0
2432,倚天酷碁-創,TSE,29000,0
4555,氣立,TSE,19000,0
1235,興泰,TSE,16000,0
1583,程泰,TSE,14000,0
1725,元禎,TSE,22000,0
1452,宏益,TSE,29000,0
6796,晉弘,TSE,16000,0
3679,新至陞,TSE,16000,0
4583,台灣精銳,TSE,15950,0
1423,利華,TSE,22000,0
1416,廣豐,TSE,15000,0
1730,花仙子,TSE,10000,0
5244,弘凱,TSE,13000,0
6201,亞弘電,TSE,15000,0
6671,三能-KY,TSE,18000,0
9944,新麗,TSE,12000,0
2910,統領,TSE,14000,0
1735,日勝化,TSE,17030,0
6890,來億-KY,TSE,15697,21000
7791,皇家可口,TSE,11000,0
7765,中華資安,TSE,14000,0
9906,欣巴巴,TSE,21000,0
8478,東哥遊艇,TSE,16000,0
9926,新海,TSE,14000,0
5907,大洋-KY,TSE,14000,0
2247,汎德永業,TSE,14000,0
6919,康霈*,TSE,-22220,-1000
1762,中化生,TSE,14013,0
2739,寒舍,TSE,14010,0
6916,華凌,TSE,15000,0
6666,羅麗芬-KY,TSE,13000,0
6552,易華電,TSE,16000,0
6184,大豐電,TSE,14000,0
3308,聯德,TSE,12000,0
3057,喬鼎,TSE,13000,0
8374,羅昇,TSE,15145,0
6969,成信實業*-創,TSE,17000,0
6994,富威電力,TSE,21000,0
6914,阜爾運通,TSE,12000,0
6952,大武山,TSE,12000,0
6581,鋼聯,TSE,12000,0
8463,潤泰材,TSE,13000,0
1463,強盛新,TSE,13000,0
1410,南染,TSE,10000,0
1340,勝悅-KY,TSE,26000,0
1338,廣華-KY,TSE,10000,0
3557,嘉威,TSE,12000,0
3164,景岳,TSE,11000,0
4571,鈞興-KY,TSE,13000,-1000
3054,立萬利,TSE,15000,0
9931,欣高,TSE,11000,0
1438,三地開發,TSE,13000,0
4540,全球傳動,TSE,10000,0
1558,伸興,TSE,11049,0
1439,雋揚,TSE,13000,0
1454,台富,TSE,10000,0
1445,大宇,TSE,16000,0
4994,傳奇,TSE,12000,0
6908,宏碁遊戲-創,TSE,10000,0
6965,中傑-KY,TSE,14000,0
7722,LINEPAY,TSE,10710,0
6534,正瀚-創,TSE,11000,0
2102,泰豐,TSE,13040,0
1324,地球,TSE,7000,0
9912,偉聯,TSE,12000,0
2722,夏都,TSE,7000,0
4999,鑫禾,TSE,6000,0
2250,IKKA-KY,TSE,15151,0
1441,大東,TSE,11000,0
1731,美吾華,TSE,8000,0
6431,光麗-KY,TSE,8000,0
7760,享溫馨,TSE,24000,0
6655,科定,TSE,8000,0
6674,鋐寶科技,TSE,8000,0
6754,匯僑設計,TSE,7000,0
6117,迎廣,TSE,9646,0
3622,洋華,TSE,10000,0
2904,匯僑,TSE,7000,0
5546,永固-KY,TSE,7000,0
4562,穎漢,TSE,-2000,0
7705,三商餐飲,TSE,9000,0
9911,櫻花,TSE,12000,-1000
4569,六方科-KY,TSE,7000,0
1339,昭輝,TSE,8000,0
2906,高林,TSE,2050,0
2712,遠雄來,TSE,7000,0
4190,佐登-KY,TSE,12000,0
9929,秋雨,TSE,6000,0
8482,商億-KY,TSE,6000,0
1752,南光,TSE,6000,0
1413,宏洲,TSE,6000,0
1475,業旺,TSE,5000,0
2024,志聯,TSE,6000,0
6645,金萬林-創,TSE,7000,0
7711,永擎,TSE,3704,0
8487,愛爾達-創,TSE,3000,0
8201,無敵,TSE,9000,0
3494,誠研,TSE,5000,0
1521,大億,TSE,5000,0
1541,錩泰,TSE,9000,0
1470,大統新創,TSE,6000,0
1525,江申,TSE,4000,0
1418,東華,TSE,3000,0
3168,眾福科,TSE,7000,0
4148,全宇生技-KY,TSE,4000,0
4438,廣越,TSE,4000,0
8940,新天地,TSE,3000,0
6722,輝創,TSE,7000,0
6955,邦睿生技-創,TSE,10000,0
1617,榮星,TSE,10000,0
6139,亞翔,TSE,-42339,9000
2901,欣欣,TSE,5020,0
2945,三商家購,TSE,3000,0
7736,虎山,TSE,3000,0
6771,平和環保-創,TSE,2000,0
1341,富林-KY,TSE,3000,0
2254,巨鎧精密-創,TSE,2000,0
4564,元翎,TSE,3010,0
7795,長廣,TSE,11078,0
6924,榮惠-KY創,TSE,6000,0
6641,基士德-KY,TSE,3000,0
8488,吉源-KY,TSE,4000,0
6225,天瀚,TSE,2000,0
5906,台南-KY,TSE,2000,0
2939,永邑-KY,TSE,2000,0
1453,大將,TSE,5000,0
1516,川飛,TSE,1000,0
5215,科嘉-KY,TSE,2000,0
7749,意騰-KY,TSE,2405,0
7730,暉盛-創,TSE,22000,0
4930,燦星網,TSE,1104,0
4581,光隆精密-KY,TSE,1000,0
7823,奧義賽博-KY創,TSE,2000,0
9928,中視,TSE,0,0
3432,台端,TSE,1000,0
2496,卓越,TSE,1000,0
1512,瑞利,TSE,2000,0
1456,怡華,TSE,-3000,0
2424,隴華,TSE,2000,0
3229,晟鈦,TSE,26000,0
4439,冠星-KY,TSE,-1000,0
7769,鴻勁,TSE,-56667,53707
6936,永鴻生技,TSE,2000,0
6835,圓裕,TSE,-2000,0
3419,譁裕,TSE,-1000,0
1435,中福,TSE,-1000,0
1233,天仁,TSE,0,0
6951,青新-創,TSE,6053,0
4585,達明,TSE,4652,0
7750,新代,TSE,662,0
6988,威力暘-創,TSE,6000,0
6271,同欣電,TSE,233484,-2000
1905,華紙,TSE,-43660,0
5269,祥碩,TSE,-6518,0
6807,峰源-KY,TSE,-1000,0
6918,愛派司,TSE,-2000,0
2380,虹光,TSE,-3000,0
6573,虹揚-KY,TSE,-6060,0
6668,中揚光,TSE,-4000,0
6283,淳安,TSE,-4000,0
3150,鈺寶-創,TSE,-2000,0
6176,瑞儀,TSE,-85707,-3000
6515,穎崴,TSE,11417,-13500
6794,向榮生技,TSE,-4000,0
1817,凱撒衛,TSE,-5000,0
4771,望隼,TSE,-5915,0
2535,達欣工,TSE,1890,-3000
6272,驊陞,TSE,-10000,0
6921,嘉雨思-創,TSE,-2000,0
1256,鮮活果汁-KY,TSE,-9960,0
7768,頌勝科技,TSE,-7000,0
2471,資通,TSE,-7000,0
6792,詠業,TSE,-7000,0
8443,阿瘦,TSE,-7000,0
3708,上緯投控,TSE,4000,-2000
2414,精技,TSE,-40555,0
2383,台光電,TSE,-54951,100330
3593,力銘,TSE,-10000,0
4588,玖鼎電力,TSE,-9000,0
1611,中電,TSE,-28000,0
2485,兆赫,TSE,-646322,0
2025,千興,TSE,-9569,0
6906,現觀科,TSE,-10000,0
7822,倍利科,TSE,-12024,0
3002,歐格,TSE,-1000,0
7732,金興精密,TSE,13000,0
2314,台揚,TSE,-13000,0
3138,耀登,TSE,-15910,0
5306,桂盟,TSE,-12820,0
8103,瀚荃,TSE,-4489,0
1464,得力,TSE,-230,0
4968,立積,TSE,-11220,0
6743,安普新,TSE,-14000,0
6782,視陽,TSE,-14902,0
9910,豐泰,TSE,-17850,13000
4169,泰宗,TSE,-16000,0
1776,展宇,TSE,-23000,0
2228,劍麟,TSE,39000,0
1232,大統益,TSE,-16159,0
3645,達邁,TSE,-19000,0
3296,勝德,TSE,-21000,0
4967,十銓,TSE,8154,0
7631,聚賢研發-創,TSE,-22900,0
2069,運錩,TSE,-9000,0
4590,富田-創,TSE,-25000,0
6115,鎰勝,TSE,-21000,0
9946,三發地產,TSE,-23188,0
2731,雄獅,TSE,-20000,-1000
8104,錸寶,TSE,-25761,0
1517,利奇,TSE,4000,0
2530,華建,TSE,-34000,-1000
1568,倉佑,TSE,-28000,0
3025,星通,TSE,-27558,0
2597,潤弘,TSE,-19000,-3000
6698,旭暉應材,TSE,-28000,0
3528,安馳,TSE,-30653,0
6715,嘉基,TSE,-26000,0
3062,建漢,TSE,20450,0
3027,盛達,TSE,-23257,0
2462,良得電,TSE,-29000,0
2423,固緯,TSE,-31094,0
5288,豐祥-KY,TSE,-26080,-1000
4766,南寶,TSE,-34000,-1000
6214,精誠,TSE,-31273,-3000
