股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
8210,勤誠,TSE,990.0,1040.0,1086.6,176,4,"(+168, +64, +176)","(+1, -1, +4)",2253,【散戶套牢資 / 留意斷頭】,False,False,True
4991,環宇-KY,OTC,478.0,483.9,418.45,172,320,"(+42, +875, +172)","(+71, -79, +320)",6771,一般資增,False,False,False
6269,台郡,TSE,65.0,66.36,57.6,170,-24,"(-283, +65, +170)","(-14, +39, -24)",8981,一般資增,False,False,False
2317,鴻海,TSE,262.0,263.9,251.47,165,471,"(-135, +982, +165)","(-22, +140, +471)",49807,一般資增,False,False,False
2371,大同,TSE,26.25,26.26,25.61,163,7,"(+431, -438, +163)","(+42, +103, +7)",9128,一般資增,False,False,False
9958,世紀鋼,TSE,104.5,110.9,108.21,135,45,"(+75, +51, +135)","(-7, -14, +45)",2673,【散戶套牢資 / 留意斷頭】,False,False,True
1312,國喬,TSE,11.7,11.83,12.17,132,0,"(+553, -257, +132)","(-8, -20, +0)",4581,【散戶套牢資 / 留意斷頭】,False,False,True
9934,成霖,TSE,11.4,11.52,10.84,130,-11,"(-286, -61, +130)","(+3, +5, -11)",4584,一般資增,False,False,False
6116,彩晶,TSE,13.95,14.15,13.67,128,790,"(-2045, -119, +128)","(-43, -82, +790)",47541,一般資增,False,False,False
2606,裕民,TSE,65.5,66.72,63.76,123,18,"(+43, -44, +123)","(-10, -27, +18)",4444,一般資增,False,False,False
9914,美利達,TSE,85.5,87.98,79.05,112,-45,"(-36, -301, +112)","(+73, +15, -45)",7963,一般資增,False,False,False
6548,長科*,OTC,74.5,74.5,69.98,107,-4,"(+3, -15, +107)","(+0, -2, -4)",2391,一般資增,False,False,False
2401,凌陽,TSE,27.2,27.46,26.94,104,-1,"(-69, -195, +104)","(+3, -3, -1)",2890,一般資增,False,False,False
1785,光洋科,OTC,109.0,111.1,106.99,99,7,"(-457, -1157, +99)","(+1646, -2024, +7)",9467,一般資增,False,False,False
2645,長榮航太,TSE,182.0,187.5,192.5,98,3,"(+90, -51, +98)","(-2, -1, +3)",2240,【散戶套牢資 / 留意斷頭】,False,False,True
2363,矽統,TSE,54.4,54.9,53.35,90,-16,"(-174, +281, +90)","(-39, -32, -16)",7078,一般資增,False,False,False
2421,建準,TSE,149.5,150.5,136.5,87,-2,"(+15, -109, +87)","(-31, +3, -2)",3391,一般資增,False,False,False
3596,智易,TSE,166.0,171.2,178.22,84,3,"(+100, +47, +84)","(+0, -1, +3)",1861,【散戶套牢資 / 留意斷頭】,False,False,True
9904,寶成,TSE,23.9,23.98,24.09,84,0,"(-698, +378, +84)","(-101, -62, +0)",13161,【散戶套牢資 / 留意斷頭】,False,False,True
2912,統一超,TSE,217.0,219.2,225.88,77,1,"(+26, -3, +77)","(+2, -2, +1)",2391,【散戶套牢資 / 留意斷頭】,False,False,True
2527,宏璟,TSE,45.8,46.72,45.97,76,-1,"(+99, -14, +76)","(-1, +0, -1)",1097,【散戶套牢資 / 留意斷頭】,False,False,True
9938,百和,TSE,42.15,42.25,43.01,76,-4,"(-3, -20, +76)","(-10, -2, -4)",1254,【散戶套牢資 / 留意斷頭】,False,False,True
2630,亞航,TSE,48.3,48.3,50.34,69,1,"(+30, -32, +69)","(-11, -3, +1)",1815,【散戶套牢資 / 留意斷頭】,False,False,True
3715,定穎投控,TSE,117.5,119.5,113.47,69,15,"(+1511, -91, +69)","(+8, +27, +15)",7199,一般資增,False,False,False
5386,青雲,OTC,278.0,279.9,252.7,66,0,"(-35, +1, +66)","(-1, +1, +0)",1138,一般資增,False,False,False
2352,佳世達,TSE,28.7,28.88,28.64,56,0,"(+643, -305, +56)","(+1, -1, +0)",6743,一般資增,False,False,False
2404,漢唐,TSE,1130.0,1143.0,1118.5,52,0,"(+87, +45, +52)","(+0, -2, +0)",1420,一般資增,False,False,False
2340,台亞,TSE,31.4,31.57,30.68,51,-12,"(+180, -47, +51)","(+2, +0, -12)",2792,一般資增,False,False,False
2903,遠百,TSE,21.75,21.94,22.16,51,30,"(+10, +24, +51)","(+0, +0, +30)",2188,【散戶套牢資 / 留意斷頭】,False,False,True
3227,原相,OTC,201.5,206.0,197.53,49,13,"(-15, +9, +49)","(+0, +32, +13)",1441,一般資增,False,False,False
9910,豐泰,TSE,70.3,70.46,69.03,48,0,"(-119, -8, +48)","(+2, -1, +0)",1288,一般資增,False,False,False
3023,信邦,TSE,312.0,313.7,295.31,46,3,"(-18, -6, +46)","(+0, +0, +3)",1353,一般資增,False,False,False
2892,第一金,TSE,33.15,33.38,33.6,43,0,"(+446, -114, +43)","(+7, +2, +0)",47761,【散戶套牢資 / 留意斷頭】,False,False,True
6781,AES-KY,TSE,1125.0,1157.0,1015.8,42,-1,"(-26, +95, +42)","(+0, -14, -1)",1530,一般資增,False,False,False
8926,台汽電,TSE,55.8,57.48,61.55,42,1,"(+43, +111, +42)","(-2, -5, +1)",7014,【散戶套牢資 / 留意斷頭】,False,False,True
3293,鈊象,OTC,762.0,787.6,749.8,42,-3,"(-18, -48, +42)","(-1, -3, -3)",1803,一般資增,False,False,False
5009,榮剛,OTC,32.9,33.12,32.98,42,-242,"(-17, -63, +42)","(-42, -194, -242)",1631,【散戶套牢資 / 留意斷頭】,False,False,True
6907,雅特力-KY,OTC,170.5,181.3,189.38,41,1,"(+28, +245, +41)","(-1, +0, +1)",2958,【散戶套牢資 / 留意斷頭】,False,False,True
3034,聯詠,TSE,538.0,539.8,513.3,40,0,"(-41, -25, +40)","(+42, +121, +0)",3071,一般資增,False,False,False
3141,晶宏,OTC,75.6,77.46,69.18,40,0,"(+6, +22, +40)","(-12, -2, +0)",1319,一般資增,False,False,False
5876,上海商銀,TSE,42.25,43.0,43.69,38,0,"(+48, +17, +38)","(+1, +0, +0)",5544,【散戶套牢資 / 留意斷頭】,False,False,True
6243,迅杰,TSE,43.9,45.53,48.33,38,1,"(-113, +14, +38)","(-72, -20, +1)",2337,【散戶套牢資 / 留意斷頭】,False,False,True
4716,大立,OTC,17.35,17.52,17.49,38,-25,"(-253, -2152, +38)","(+107, -84, -25)",2464,【散戶套牢資 / 留意斷頭】,False,False,True
1536,和大,TSE,51.1,51.46,49.89,37,-2,"(+114, +36, +37)","(+3, +8, -2)",1709,一般資增,False,False,False
3709,鑫聯大投控,OTC,71.6,74.23,71.86,31,0,"(+117, +50, +31)","(+7, -7, +0)",1428,【散戶套牢資 / 留意斷頭】,False,False,True
2379,瑞昱,TSE,758.0,760.8,737.45,27,3,"(-11, +35, +27)","(+1, -1, +3)",2239,一般資增,False,False,False
6226,光鼎,TSE,19.6,20.73,20.47,26,-81,"(-50, +65, +26)","(-5, -22, -81)",13023,【散戶套牢資 / 留意斷頭】,False,False,True
1708,東鹼,TSE,49.3,49.31,50.38,23,-5,"(-322, -6, +23)","(+3, -1, -5)",2154,【散戶套牢資 / 留意斷頭】,False,False,True
2032,新鋼,TSE,17.2,17.33,16.2,23,-5,"(+99, -35, +23)","(-11, +0, -5)",1159,一般資增,False,False,False
2204,中華,TSE,51.2,51.42,51.76,20,0,"(-13, +8, +20)","(+0, +0, +0)",1200,【散戶套牢資 / 留意斷頭】,False,False,True
4167,松瑞藥,OTC,18.35,18.74,18.2,20,0,"(+6, +13, +20)","(+0, +1, +0)",1205,一般資增,False,False,False
3339,泰谷,OTC,38.05,38.42,36.05,16,57,"(+44, -52, +16)","(+1, -5, +57)",1819,一般資增,False,False,False
1476,儒鴻,TSE,326.5,333.4,341.2,14,0,"(+107, +179, +14)","(+0, +0, +0)",1774,【散戶套牢資 / 留意斷頭】,False,False,True
3703,欣陸,TSE,20.0,20.15,20.47,14,0,"(+10, +20, +14)","(+0, +0, +0)",2100,【散戶套牢資 / 留意斷頭】,False,False,True
6245,立端,OTC,87.1,87.2,81.35,14,-1,"(+65, +13, +14)","(+0, -4, -1)",1258,一般資增,False,False,False
2548,華固,TSE,93.4,93.76,96.84,12,4,"(-1, +7, +12)","(+0, +46, +4)",1505,【散戶套牢資 / 留意斷頭】,False,False,True
6202,盛群,TSE,62.0,62.22,56.32,11,13,"(-281, +69, +11)","(+0, +0, +13)",2947,一般資增,False,False,False
2006,東和鋼鐵,TSE,85.4,85.82,77.42,9,3,"(+42, -16, +9)","(+0, -4, +3)",3932,一般資增,False,False,False
2425,承啟,TSE,41.95,46.45,45.66,9,-65,"(+425, -564, +9)","(-83, +52, -65)",10446,【散戶套牢資 / 留意斷頭】,False,False,True
1517,利奇,TSE,11.65,11.87,11.6,7,0,"(-40, -130, +7)","(+1, -1, +0)",1382,一般資增,False,False,False
2498,宏達電,TSE,40.1,40.34,40.53,7,24,"(+214, -137, +7)","(+6, -6, +24)",3072,【散戶套牢資 / 留意斷頭】,False,False,True
2539,櫻花建,TSE,41.8,42.33,41.74,7,0,"(+1, -174, +7)","(+0, +0, +0)",1261,一般資增,False,False,False
3645,達邁,TSE,69.7,69.84,68.2,7,-12,"(+94, +260, +7)","(-33, +7, -12)",1700,一般資增,False,False,False
3014,聯陽,TSE,134.5,135.1,129.18,6,0,"(+1, -56, +6)","(-2, +0, +0)",2093,一般資增,False,False,False
6579,研揚,TSE,157.0,162.4,163.97,6,-3,"(+36, -12, +6)","(-6, +0, -3)",1006,【散戶套牢資 / 留意斷頭】,False,False,True
4142,國光生,TSE,17.3,17.44,17.03,4,-1,"(+3, +29, +4)","(+1, -15, -1)",1250,一般資增,False,False,False
7777,能率亞洲,OTC,40.05,40.13,39.26,4,-1,"(+0, +103, +4)","(+0, -1, -1)",1792,一般資增,False,False,False
2405,輔信,TSE,15.85,16.07,16.06,3,0,"(-6, +8, +3)","(+19, -19, +0)",1038,【散戶套牢資 / 留意斷頭】,False,False,True
1210,大成,TSE,52.4,53.04,53.58,1,0,"(-124, +29, +1)","(+0, +0, +0)",3409,【散戶套牢資 / 留意斷頭】,False,False,True
