股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
6488,環球晶,OTC,855.0,904.2,1194.94,1964,113,"(-539, +488, +1964)","(-55, -128, +113)",8857,【散戶套牢資 / 留意斷頭】,False,False,True
2441,超豐,TSE,100.5,104.24,125.56,1374,-93,"(-137, -426, +1374)","(+220, -309, -93)",6366,【散戶套牢資 / 留意斷頭】,False,False,True
4958,臻鼎-KY,TSE,413.5,418.4,524.33,1338,4,"(-3042, +155, +1338)","(-19, -201, +4)",36437,【散戶套牢資 / 留意斷頭】,False,False,True
8039,台虹,TSE,173.5,183.5,185.9,1292,395,"(-2023, -2209, +1292)","(-1051, -436, +395)",24447,【散戶套牢資 / 留意斷頭】,False,False,True
1301,台塑,TSE,55.0,56.88,60.18,1288,-51,"(-1496, +6, +1288)","(-38, -103, -51)",42504,【散戶套牢資 / 留意斷頭】,False,False,True
8358,金居,OTC,298.0,315.0,421.94,1213,36,"(+1238, +644, +1213)","(-22, -10, +36)",10398,【散戶套牢資 / 留意斷頭】,False,False,True
1802,台玻,TSE,45.7,46.6,56.89,1156,-30,"(-5460, -3595, +1156)","(-121, -171, -30)",24629,【散戶套牢資 / 留意斷頭】,False,False,True
6116,彩晶,TSE,12.45,12.47,15.05,1054,-73,"(-1704, -316, +1054)","(+1238, +2324, -73)",39747,【散戶套牢資 / 留意斷頭】,False,False,True
2481,強茂,TSE,117.5,119.7,163.28,1035,48,"(-634, -504, +1035)","(+676, -846, +48)",16383,【散戶套牢資 / 留意斷頭】,False,False,True
2478,大毅,TSE,108.5,111.48,148.49,1031,16,"(-456, -314, +1031)","(-36, -9, +16)",3907,【散戶套牢資 / 留意斷頭】,False,False,True
3211,順達,OTC,292.0,319.3,389.07,1023,16,"(-659, +236, +1023)","(-70, +14, +16)",5461,【散戶套牢資 / 留意斷頭】,False,False,True
3035,智原,TSE,149.5,170.6,194.6,1010,146,"(-57, -974, +1010)","(+965, -926, +146)",9008,【散戶套牢資 / 留意斷頭】,False,False,True
3105,穩懋,OTC,294.5,306.3,358.73,994,179,"(-959, -1356, +994)","(+816, -523, +179)",25764,【散戶套牢資 / 留意斷頭】,False,False,True
2426,鼎元,TSE,50.3,53.17,61.83,966,-31,"(-586, -873, +966)","(-18, -63, -31)",9138,【散戶套牢資 / 留意斷頭】,False,False,True
6505,台塑化,TSE,70.8,73.94,72.74,939,7,"(-805, +707, +939)","(+56, -32, +7)",45049,【散戶套牢資 / 留意斷頭】,False,False,True
1710,東聯,TSE,12.9,13.44,15.86,897,-25,"(-480, -137, +897)","(+242, -253, -25)",9733,【散戶套牢資 / 留意斷頭】,False,False,True
3026,禾伸堂,TSE,450.0,492.8,728.7,882,41,"(-216, -783, +882)","(-45, -15, +41)",2567,【散戶套牢資 / 留意斷頭】,False,False,True
2332,友訊,TSE,21.25,22.95,22.6,839,-1851,"(+2252, -526, +839)","(-168, +2026, -1851)",81910,【散戶套牢資 / 留意斷頭】,False,False,True
6271,同欣電,TSE,160.0,161.4,209.12,804,-11,"(-35, -206, +804)","(-19, +30, -11)",7009,【散戶套牢資 / 留意斷頭】,False,False,True
6278,台表科,TSE,140.0,141.5,168.82,790,-25,"(-1488, -280, +790)","(-34, -12, -25)",4334,【散戶套牢資 / 留意斷頭】,False,False,True
2382,廣達,TSE,291.5,303.1,335.83,781,-629,"(-335, +1295, +781)","(+21, +614, -629)",34382,【散戶套牢資 / 留意斷頭】,False,False,True
1312,國喬,TSE,11.3,11.42,12.93,771,8,"(-1137, +28, +771)","(-51, -47, +8)",11670,【散戶套牢資 / 留意斷頭】,False,False,True
2484,希華,TSE,61.1,63.38,77.38,760,-60,"(-2186, -830, +760)","(-247, -152, -60)",24331,【散戶套牢資 / 留意斷頭】,False,False,True
8932,智通*,OTC,88.7,94.38,112.09,752,25,"(-853, +294, +752)","(-12, +6, +25)",5376,【散戶套牢資 / 留意斷頭】,False,False,True
1409,新纖,TSE,20.75,21.05,24.86,725,-61,"(-1101, +113, +725)","(+22, -16, -61)",14079,【散戶套牢資 / 留意斷頭】,False,False,True
1314,中石化,TSE,7.57,7.66,8.6,687,-53,"(-3526, -101, +687)","(-27, +3, -53)",33264,【散戶套牢資 / 留意斷頭】,False,False,True
6531,愛普*,TSE,667.0,674.0,835.95,666,22,"(-492, -1133, +666)","(-13, +51, +22)",4702,【散戶套牢資 / 留意斷頭】,False,False,True
2493,揚博,TSE,182.0,185.8,232.96,639,2,"(-363, -112, +639)","(+35, -41, +2)",3402,【散戶套牢資 / 留意斷頭】,False,False,True
1815,富喬,OTC,66.3,66.48,82.49,591,-138,"(-4232, -550, +591)","(-241, +36, -138)",14070,【散戶套牢資 / 留意斷頭】,False,False,True
1326,台化,TSE,57.4,59.64,64.71,589,-91,"(-2573, +503, +589)","(+131, -322, -91)",46304,【散戶套牢資 / 留意斷頭】,False,False,True
3605,宏致,TSE,79.0,83.12,86.35,581,-13,"(-216, -21, +581)","(+7, -50, -13)",7026,【散戶套牢資 / 留意斷頭】,False,False,True
3264,欣銓,OTC,177.0,179.3,212.88,579,4,"(-437, -192, +579)","(-347, +17, +4)",6589,【散戶套牢資 / 留意斷頭】,False,False,True
6182,合晶,OTC,89.0,97.66,140.01,554,421,"(-1178, +3645, +554)","(-203, -334, +421)",18062,【散戶套牢資 / 留意斷頭】,False,False,True
8261,富鼎,TSE,163.5,181.7,259.85,539,18,"(-974, -981, +539)","(-91, -19, +18)",6803,【散戶套牢資 / 留意斷頭】,False,False,True
6166,凌華,TSE,113.0,132.9,134.58,538,-130,"(+171, -245, +538)","(+65, +23, -130)",7473,【散戶套牢資 / 留意斷頭】,False,False,True
