股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
6214,精誠,TSE,148.5,146.6,141.7,326,49,"(+9, +263, +326)","(+2, +4, +49)",3862,🔥【資券同增：潛在軋空強勢股】 | 【主力點火資】,True,True,False
3037,欣興,TSE,865.0,764.0,836.35,176,42,"(+404, +534, +176)","(+239, +39, +42)",24130,🔥【資券同增：潛在軋空強勢股】 | 【主力點火資】,True,True,False
6538,倉和,OTC,135.0,128.2,136.38,90,240,"(+155, +531, +90)","(+192, +117, +240)",2300,🔥【資券同增：潛在軋空強勢股】 | 【主力點火資】,True,True,True
1560,中砂,TSE,671.0,624.4,675.01,24,5,"(+48, +59, +24)","(+4, +34, +5)",1697,🔥【資券同增：潛在軋空強勢股】 | 【主力點火資】,True,True,True
1303,南亞,TSE,165.0,153.6,183.71,12752,-2238,"(+6895, +2574, +12752)","(+1692, +144, -2238)",87779,【主力點火資】,False,True,True
6770,力積電,TSE,54.7,52.99,64.68,9187,418,"(+391, -689, +9187)","(+854, -5177, +418)",138516,【主力點火資】,False,True,True
2408,南亞科,TSE,396.5,366.2,409.1,7367,1117,"(-2629, +89, +7367)","(-656, -198, +1117)",59391,【主力點火資】,False,True,True
2618,長榮航,TSE,43.7,42.59,41.41,6907,-286,"(-557, -882, +6907)","(+51, +374, -286)",56174,【主力點火資】,False,True,False
2409,友達,TSE,23.9,23.41,26.14,2370,-211,"(+2820, +2570, +2370)","(+5271, +938, -211)",199903,【主力點火資】,False,True,True
2834,臺企銀,TSE,16.71,16.63,16.55,2116,0,"(+1383, +2539, +2116)","(+0, +0, +0)",67930,【主力點火資】,False,True,False
4958,臻鼎-KY,TSE,421.5,408.6,516.45,2070,32,"(+155, +1338, +2070)","(-201, +4, +32)",40467,【主力點火資】,False,True,True
2301,光寶科,TSE,229.5,201.5,209.47,1980,48,"(+898, -77, +1980)","(+92, +13, +48)",22077,【主力點火資】,False,True,False
2027,大成鋼,TSE,44.45,43.36,41.5,1635,-111,"(-9, +369, +1635)","(-2, +127, -111)",21552,【主力點火資】,False,True,False
8039,台虹,TSE,190.5,178.4,187.95,1442,435,"(-2209, +1292, +1442)","(-436, +395, +435)",19509,【主力點火資】,False,True,False
6213,聯茂,TSE,289.0,263.4,327.52,1412,64,"(+223, +195, +1412)","(-97, +6, +64)",12224,【主力點火資】,False,True,True
2515,中工,TSE,12.05,11.79,12.46,1362,0,"(+363, +41, +1362)","(+1, -6, +0)",7734,【主力點火資】,False,True,True
3090,日電貿,TSE,137.5,128.7,198.53,1241,7,"(+5, -75, +1241)","(-12, +20, +7)",3606,【主力點火資】,False,True,True
1718,中纖,TSE,9.6,9.18,12.3,1200,17,"(-532, +2129, +1200)","(+10, -36, +17)",32579,【主力點火資】,False,True,True
2464,盟立,TSE,147.5,131.7,147.5,1015,116,"(-24, +510, +1015)","(-30, +181, +116)",5315,【主力點火資】,False,True,False
2449,京元電子,TSE,233.5,221.8,265.46,1007,46,"(-580, +231, +1007)","(+8, +7, +46)",23951,【主力點火資】,False,True,True
3036,文曄,TSE,204.5,191.9,200.15,878,190,"(-17, +866, +878)","(-27, +619, +190)",8817,【主力點火資】,False,True,False
2303,聯電,TSE,118.0,113.0,138.14,864,-491,"(+2523, +16780, +864)","(-4783, +88, -491)",240644,【主力點火資】,False,True,True
2883,凱基金,TSE,30.4,29.79,30.09,859,203,"(+160, -2523, +859)","(+11, +8, +203)",59617,【主力點火資】,False,True,False
1714,和桐,TSE,14.35,13.37,15.53,757,-10,"(-92, +316, +757)","(+3, +12, -10)",15783,【主力點火資】,False,True,True
2493,揚博,TSE,200.0,183.8,229.02,716,20,"(-112, +639, +716)","(-41, +2, +20)",3180,【主力點火資】,False,True,True
2330,台積電,TSE,2370.0,2296.0,2375.5,714,-23,"(-168, -1375, +714)","(-100, -6, -23)",44725,【主力點火資】,False,True,True
5490,同亨,OTC,35.4,33.02,31.38,632,23,"(-54, -16, +632)","(+11, +4, +23)",2805,【主力點火資】,False,True,False
2451,創見,TSE,281.0,274.1,254.18,631,236,"(-456, +224, +631)","(-115, +16, +236)",13123,【主力點火資】,False,True,False
2634,漢翔,TSE,60.7,60.56,62.55,626,-212,"(-569, +853, +626)","(-161, -198, -212)",39315,【主力點火資】,False,True,True
8021,尖點,TSE,355.0,328.0,427.41,621,45,"(-1077, +115, +621)","(-109, +6, +45)",3463,【主力點火資】,False,True,True
8096,擎亞,OTC,115.0,113.9,139.4,584,11,"(-53, -112, +584)","(-121, +25, +11)",4106,【主力點火資】,False,True,True
3362,先進光,OTC,180.0,168.0,166.1,562,10,"(-233, +271, +562)","(-126, +14, +10)",19609,【主力點火資】,False,True,False
5351,鈺創,OTC,79.9,72.82,87.33,559,91,"(+274, +43, +559)","(-104, -2, +91)",11111,【主力點火資】,False,True,True
6488,環球晶,OTC,866.0,864.4,1171.75,543,8,"(+488, +1964, +543)","(-128, +113, +8)",10736,【主力點火資】,False,True,True
2425,承啟,TSE,48.3,45.08,43.46,529,18,"(+14, -82, +529)","(+10, +48, +18)",5705,【主力點火資】,False,True,False
2305,全友,TSE,31.95,29.51,33.39,469,97,"(-2, +555, +469)","(+63, +46, +97)",9833,【主力點火資】,False,True,True
2455,全新,TSE,321.0,290.7,311.15,446,74,"(-103, +595, +446)","(-110, +6, +74)",6388,【主力點火資】,False,True,False
8069,元太,OTC,189.0,182.4,186.4,446,33,"(+47, +241, +446)","(-4, +24, +33)",8606,【主力點火資】,False,True,False
5328,華容,OTC,67.4,63.06,65.19,435,-29,"(-890, -194, +435)","(+270, -198, -29)",44128,【主力點火資】,False,True,False
6274,台燿,OTC,1220.0,1098.0,1312.5,425,8,"(+1063, -58, +425)","(+8, +9, +8)",5784,【主力點火資】,False,True,True
3042,晶技,TSE,154.5,145.4,172.4,416,-19,"(+194, +2425, +416)","(-172, +27, -19)",15380,【主力點火資】,False,True,True
6206,飛捷,TSE,133.5,124.8,123.21,392,1,"(-155, +130, +392)","(+4, -3, +1)",2960,【主力點火資】,False,True,False
8150,南茂,TSE,77.6,74.02,98.58,360,-1062,"(-2149, -119, +360)","(-89, +4, -1062)",29379,【主力點火資】,False,True,True
4976,佳凌,TSE,38.0,36.25,35.05,354,-4,"(-121, -183, +354)","(-88, -37, -4)",13747,【主力點火資】,False,True,False
4707,磐亞,OTC,25.5,25.28,34.08,330,24,"(+53, +181, +330)","(-84, -135, +24)",3789,【主力點火資】,False,True,True
3211,順達,OTC,309.0,306.3,383.4,314,-4,"(+236, +1023, +314)","(+14, +16, -4)",6380,【主力點火資】,False,True,True
4989,榮科,TSE,61.1,56.54,73.16,297,-1732,"(-376, +380, +297)","(+19, +27, -1732)",6176,【主力點火資】,False,True,True
4722,國精化,TSE,187.5,173.9,221.82,288,28,"(-249, +156, +288)","(+3, +26, +28)",1257,【主力點火資】,False,True,True
6805,富世達,TSE,1470.0,1331.0,1389.0,281,0,"(-103, +49, +281)","(+2, +2, +0)",1120,【主力點火資】,False,True,False
1710,東聯,TSE,13.4,13.19,15.59,278,-5,"(-137, +897, +278)","(-253, -25, -5)",8265,【主力點火資】,False,True,True
2302,麗正,TSE,40.0,36.45,41.91,277,74,"(-111, +21, +277)","(-62, +4, +74)",3224,【主力點火資】,False,True,True
2472,立隆電,TSE,230.5,221.7,290.48,277,-6,"(-66, +47, +277)","(+7, +2, -6)",4706,【主力點火資】,False,True,True
1905,華紙,TSE,12.8,12.75,14.24,276,37,"(-69, +96, +276)","(-2, -13, +37)",2888,【主力點火資】,False,True,True
6531,愛普*,TSE,733.0,666.0,824.9,272,-37,"(-1133, +666, +272)","(+51, +22, -37)",4242,【主力點火資】,False,True,True
2887,台新新光金,TSE,35.3,34.19,34.44,265,-33,"(-403, -356, +265)","(+42, +55, -33)",72762,【主力點火資】,False,True,False
6525,捷敏-KY,TSE,127.5,122.2,162.53,264,-1,"(-142, -105, +264)","(+4, -1, -1)",2227,【主力點火資】,False,True,True
8271,宇瞻,TSE,219.5,214.8,196.53,261,-52,"(-421, +360, +261)","(+94, -18, -52)",12037,【主力點火資】,False,True,False
4128,中天,OTC,14.5,14.1,15.55,259,-36,"(-142, +11, +259)","(+37, -2, -36)",1954,【主力點火資】,False,True,True
1312,國喬,TSE,11.45,11.26,12.79,256,12,"(+28, +771, +256)","(-47, +8, +12)",7949,【主力點火資】,False,True,True
3006,晶豪科,TSE,198.0,181.0,207.6,252,201,"(-639, +248, +252)","(-45, +14, +201)",6665,【主力點火資】,False,True,True
2308,台達電,TSE,1580.0,1565.0,1774.0,249,-15,"(+371, +946, +249)","(+18, +11, -15)",20367,【主力點火資】,False,True,True
8358,金居,OTC,327.5,306.3,410.3,247,21,"(+644, +1213, +247)","(-10, +36, +21)",10258,【主力點火資】,False,True,True
4919,新唐,TSE,124.5,115.4,142.1,242,68,"(-711, +464, +242)","(-294, +32, +68)",7724,【主力點火資】,False,True,True
2383,台光電,TSE,4980.0,4510.0,4867.5,241,-2,"(+146, +257, +241)","(+4, +4, -2)",3199,【主力點火資】,False,True,False
2881,富邦金,TSE,129.5,126.4,126.0,234,-6,"(+32, +8, +234)","(+20, -19, -6)",25901,【主力點火資】,False,True,False
6669,緯穎,TSE,5925.0,5333.0,5181.75,233,8,"(-63, -67, +233)","(+4, -3, +8)",2194,【主力點火資】,False,True,False
