股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
2812,台中銀,TSE,20.55,20.21,19.81,6,0,"(-233, -120, +6)","(+0, +0, +0)",13014,【主力點火資】,False,True,False
9958,世紀鋼,TSE,120.5,118.5,115.15,6,1,"(+2, +125, +6)","(-2, +8, +1)",3044,【主力點火資】,False,True,False
1611,中電,TSE,13.85,13.56,13.35,5,0,"(-102, -116, +5)","(+0, +4, +0)",1415,【主力點火資】,False,True,False
2442,新美齊,TSE,19.8,19.51,19.56,5,0,"(-34, -39, +5)","(+0, +0, +0)",1234,【主力點火資】,False,True,False
4142,國光生,TSE,17.95,17.65,17.48,5,0,"(+26, +56, +5)","(+0, +20, +0)",1194,【主力點火資】,False,True,False
3490,單井,OTC,33.16,32.72,32.22,5,0,"(-135, -1, +5)","(+0, +0, +0)",1254,【主力點火資】,False,True,False
5230,雷笛克光學,OTC,21.05,21.04,19.96,5,0,"(-16, +4, +5)","(+0, +0, +0)",1118,【主力點火資】,False,True,False
2006,東和鋼鐵,TSE,68.6,68.46,68.62,4,0,"(-17, +0, +4)","(-1, +0, +0)",2508,【主力點火資】,False,True,True
3703,欣陸,TSE,20.85,20.64,20.56,4,-1,"(-5, +18, +4)","(+1, +0, -1)",1237,【主力點火資】,False,True,False
1102,亞泥,TSE,34.13,33.53,33.11,3,-1,"(-231, -65, +3)","(+1, +2, -1)",32420,【主力點火資】,False,True,False
1519,華城,TSE,773.0,769.8,795.1,3,-3,"(+9, -39, +3)","(-2, +0, -3)",2258,【主力點火資】,False,True,True
3592,瑞鼎,TSE,275.5,270.19,260.64,3,0,"(+51, +29, +3)","(+5, -1, +0)",1660,【主力點火資】,False,True,False
6215,和椿,TSE,114.4,110.44,107.22,3,-81,"(+1125, -934, +3)","(+8, -15, -81)",3422,【主力點火資】,False,True,False
3402,漢科,OTC,146.62,145.28,137.16,3,1,"(-54, -24, +3)","(+0, +0, +1)",1839,【主力點火資】,False,True,False
2329,華泰,TSE,54.6,53.5,54.2,2,2,"(+162, +77, +2)","(+1, -2, +2)",5111,【主力點火資】,False,True,False
2355,敬鵬,TSE,51.85,51.83,54.2,2,-1,"(-60, +36, +2)","(-13, -5, -1)",4005,【主力點火資】,False,True,True
4566,時碩工業,TSE,69.2,65.72,63.63,2,10,"(-51, -202, +2)","(+0, +10, +10)",1190,【主力點火資】,False,True,False
2486,一詮,TSE,259.5,246.4,249.57,1,13,"(-78, +740, +1)","(-144, -41, +13)",7710,【主力點火資】,False,True,False
6121,新普,OTC,453.83,414.51,405.48,1,0,"(-3, -18, +1)","(+0, +0, +0)",2081,【主力點火資】,False,True,False
6770,力積電,TSE,72.6,74.94,74.23,3607,-240,"(+7414, +1889, +3607)","(+738, -674, -240)",173274,【散戶套牢資 / 留意斷頭】,False,False,True
2344,華邦電,TSE,183.0,189.7,190.38,3546,18,"(-4368, +2421, +3546)","(-451, -6, +18)",180668,【散戶套牢資 / 留意斷頭】,False,False,True
3707,漢磊,OTC,86.3,87.04,82.9,1307,-111,"(+417, -356, +1307)","(+87, +21, -111)",29857,一般資增,False,False,False
5347,世界,OTC,185.0,195.65,180.62,898,25,"(-127, +831, +898)","(+0, +0, +25)",27478,一般資增,False,False,False
4991,環宇-KY,OTC,521.0,539.6,550.12,832,29,"(-67, +286, +832)","(-7, +24, +29)",2362,【散戶套牢資 / 留意斷頭】,False,False,True
2478,大毅,TSE,212.62,223.9,207.23,784,-1,"(-258, -151, +784)","(-28, -91, -1)",3653,一般資增,False,False,False
6271,同欣電,TSE,272.0,273.9,248.54,653,13,"(+1653, -453, +653)","(-52, +33, +13)",27557,一般資增,False,False,False
2375,凱美,TSE,208.5,217.1,195.75,570,-41,"(+306, +2037, +570)","(-261, -22, -41)",22747,一般資增,False,False,False
6226,光鼎,TSE,23.1,24.01,16.38,564,-737,"(-33, -1560, +564)","(+335, -300, -737)",6042,一般資增,False,False,False
2455,全新,TSE,338.0,349.9,369.67,559,-29,"(+0, +76, +559)","(+25, +0, -29)",3921,【散戶套牢資 / 留意斷頭】,False,False,True
8069,元太,OTC,198.83,201.64,194.41,493,-9,"(+145, +36, +493)","(+10, -11, -9)",14817,一般資增,False,False,False
3711,日月光投控,TSE,679.0,690.38,621.54,472,19,"(+543, +1028, +472)","(+0, +10, +19)",25252,一般資增,False,False,False
6116,彩晶,TSE,18.2,18.56,17.74,458,348,"(+164, -685, +458)","(+1033, -784, +348)",88977,一般資增,False,False,False
2368,金像電,TSE,1225.0,1237.0,1295.93,439,-113,"(-11, +223, +439)","(-81, -19, -113)",5057,【散戶套牢資 / 留意斷頭】,False,False,True
3231,緯創,TSE,152.41,153.09,153.3,433,0,"(+339, -94, +433)","(-43, -13, +0)",26039,【散戶套牢資 / 留意斷頭】,False,False,True
3715,定穎投控,TSE,165.0,171.66,171.9,373,30,"(+204, +78, +373)","(+26, +7, +30)",6894,【散戶套牢資 / 留意斷頭】,False,False,True
2474,可成,TSE,196.0,197.66,199.69,346,3,"(+22, -66, +346)","(+0, +0, +3)",8526,【散戶套牢資 / 留意斷頭】,False,False,True
3037,欣興,TSE,917.0,993.34,961.77,334,51,"(+1246, +599, +334)","(+0, +0, +51)",25591,【散戶套牢資 / 留意斷頭】,False,False,True
8476,台境*,TSE,23.95,24.26,21.77,305,145,"(+447, +218, +305)","(+0, +0, +145)",1794,一般資增,False,False,False
4919,新唐,TSE,174.0,175.5,179.62,292,-20,"(+1589, -731, +292)","(+69, +30, -20)",15132,【散戶套牢資 / 留意斷頭】,False,False,True
2367,燿華,TSE,53.8,54.6,58.83,233,-31,"(-303, +103, +233)","(-36, -117, -31)",9795,【散戶套牢資 / 留意斷頭】,False,False,True
2882,國泰金,TSE,93.4,94.76,100.83,233,-1,"(+312, +246, +233)","(+3, -1, -1)",65489,【散戶套牢資 / 留意斷頭】,False,False,True
1802,台玻,TSE,67.9,70.6,67.86,232,-269,"(+962, +1570, +232)","(-117, -364, -269)",77664,一般資增,False,False,False
4904,遠傳,TSE,99.19,100.06,102.78,229,0,"(+41, -102, +229)","(+0, +0, +0)",17076,【散戶套牢資 / 留意斷頭】,False,False,True
6695,芯鼎,TSE,58.7,58.82,57.36,208,-9,"(+76, +38, +208)","(+20, -1, -9)",1820,一般資增,False,False,False
2365,昆盈,TSE,33.89,34.16,33.57,204,-7,"(+254, -359, +204)","(+11, -178, -7)",4227,一般資增,False,False,False
6224,聚鼎,TSE,81.0,82.08,79.4,199,-7,"(-84, +51, +199)","(+7, -3, -7)",3320,一般資增,False,False,False
3028,增你強,TSE,80.1,81.74,77.3,191,-3,"(-49, +126, +191)","(-1, +2, -3)",3149,一般資增,False,False,False
5876,上海商銀,TSE,41.7,42.13,42.14,187,0,"(+6, +27, +187)","(+0, +0, +0)",8525,【散戶套牢資 / 留意斷頭】,False,False,True
2493,揚博,TSE,278.81,301.66,249.47,182,0,"(+74, +1119, +182)","(-14, -17, +0)",3700,一般資增,False,False,False
3044,健鼎,TSE,492.39,497.45,504.38,176,0,"(+122, -7, +176)","(-38, -60, +0)",3814,【散戶套牢資 / 留意斷頭】,False,False,True
6278,台表科,TSE,196.87,204.45,198.03,152,0,"(+974, -221, +152)","(-57, -65, +0)",11360,【散戶套牢資 / 留意斷頭】,False,False,True
3093,港建*,OTC,68.4,71.31,66.37,141,17,"(+544, +175, +141)","(+24, -15, +17)",3055,一般資增,False,False,False
6412,群電,TSE,92.0,95.4,92.6,129,3,"(+210, -52, +129)","(-1, +1, +3)",3795,【散戶套牢資 / 留意斷頭】,False,False,True
2376,技嘉,TSE,336.5,339.0,340.1,128,0,"(-37, +50, +128)","(-3, -2, +0)",5942,【散戶套牢資 / 留意斷頭】,False,False,True
8299,群聯,OTC,2290.0,2296.0,2334.39,127,1,"(+135, -118, +127)","(-2, +2, +1)",3752,【散戶套牢資 / 留意斷頭】,False,False,True
8105,凌巨,TSE,21.95,22.07,22.01,126,218,"(-187, +51, +126)","(+293, -463, +218)",8869,【散戶套牢資 / 留意斷頭】,False,False,True
6153,嘉聯益,TSE,20.55,20.69,22.03,125,5,"(-10, +208, +125)","(+4, -13, +5)",5916,【散戶套牢資 / 留意斷頭】,False,False,True
4542,科嶠,OTC,434.5,466.2,391.12,123,-10,"(+145, +131, +123)","(-20, +0, -10)",1747,一般資增,False,False,False
6284,佳邦,OTC,103.02,103.11,100.08,104,0,"(+125, -50, +104)","(-1, -6, +0)",5736,一般資增,False,False,False
3035,智原,TSE,211.0,216.1,206.11,102,-46,"(-131, -9, +102)","(+54, +58, -46)",7412,一般資增,False,False,False
2383,台光電,TSE,5475.0,5627.0,5360.75,93,85,"(+86, +142, +93)","(-9, +2, +85)",1734,一般資增,False,False,False
4966,譜瑞-KY,OTC,639.0,640.2,658.45,93,-3,"(-58, -28, +93)","(+4, +3, -3)",1637,【散戶套牢資 / 留意斷頭】,False,False,True
2308,台達電,TSE,1995.0,1996.0,2090.67,90,-4,"(+37, +364, +90)","(-54, -21, -4)",9991,【散戶套牢資 / 留意斷頭】,False,False,True
2504,國產,TSE,32.35,32.82,33.3,89,3,"(+537, +171, +89)","(+0, +0, +3)",5617,【散戶套牢資 / 留意斷頭】,False,False,True
9945,潤泰新,TSE,25.4,25.51,25.45,74,0,"(+118, -3, +74)","(+0, +0, +0)",13720,【散戶套牢資 / 留意斷頭】,False,False,True
3665,貿聯-KY,TSE,1928.36,1964.05,2032.71,73,-1,"(-8, +5, +73)","(+0, -1, -1)",1700,【散戶套牢資 / 留意斷頭】,False,False,True
6449,鈺邦,TSE,329.0,342.1,377.26,73,9,"(-221, -58, +73)","(+7, +2, +9)",2549,【散戶套牢資 / 留意斷頭】,False,False,True
6805,富世達,TSE,1570.0,1650.0,1738.0,70,1,"(+2, +87, +70)","(-5, -4, +1)",1131,【散戶套牢資 / 留意斷頭】,False,False,True
6168,宏齊,TSE,29.9,30.23,29.0,69,64,"(+5, -71, +69)","(+260, +8, +64)",4045,一般資增,False,False,False
3689,湧德,OTC,123.0,123.0,119.35,68,-1,"(-55, +48, +68)","(-114, -1, -1)",1420,一般資增,False,False,False
2388,威盛,TSE,71.2,71.68,72.03,65,4,"(+56, +35, +65)","(-3, -16, +4)",3132,【散戶套牢資 / 留意斷頭】,False,False,True
3031,佰鴻,TSE,32.46,32.5,29.15,63,2,"(+278, +36, +63)","(-18, +9, +2)",9096,一般資增,False,False,False
6538,倉和,OTC,129.0,134.9,117.85,63,-25,"(+172, +57, +63)","(-22, -34, -25)",2100,一般資增,False,False,False
3661,世芯-KY,TSE,4215.0,4478.0,4269.75,57,-17,"(+160, +234, +57)","(+40, -25, -17)",2412,【散戶套牢資 / 留意斷頭】,False,False,True
3704,合勤控,TSE,44.85,45.18,46.33,57,5,"(-89, +167, +57)","(+0, +0, +5)",4882,【散戶套牢資 / 留意斷頭】,False,False,True
3537,堡達,OTC,74.3,76.54,78.89,49,-3,"(+99, -61, +49)","(+0, +0, -3)",2288,【散戶套牢資 / 留意斷頭】,False,False,True
3014,聯陽,TSE,149.25,151.61,146.04,47,0,"(+134, +11, +47)","(-1, +0, +0)",2501,一般資增,False,False,False
4526,東台,TSE,41.0,41.38,40.01,46,1,"(-74, +247, +46)","(+8, -10, +1)",7279,一般資增,False,False,False
3081,聯亞,OTC,1815.06,1822.33,1993.62,40,-14,"(-30, +122, +40)","(-8, +10, -14)",2060,【散戶套牢資 / 留意斷頭】,False,False,True
3680,家登,OTC,535.0,539.0,516.5,40,-21,"(+142, -161, +40)","(+9, -13, -21)",2795,一般資增,False,False,False
6909,創控,TSE,57.6,58.4,52.71,38,-1,"(-564, +16, +38)","(+0, +3, -1)",2258,一般資增,False,False,False
5228,鈺鎧,OTC,62.7,66.92,69.08,38,1,"(-45, +8, +38)","(+5, +10, +1)",1949,【散戶套牢資 / 留意斷頭】,False,False,True
9914,美利達,TSE,75.9,76.66,73.51,33,0,"(+166, -114, +33)","(-4, +0, +0)",2184,一般資增,False,False,False
3615,安可,OTC,50.88,51.2,52.21,33,-23,"(+130, +7, +33)","(+15, -1, -23)",2449,【散戶套牢資 / 留意斷頭】,False,False,True
8074,鉅橡,OTC,68.5,68.7,71.02,31,-3,"(-80, -56, +31)","(-6, +3, -3)",1014,【散戶套牢資 / 留意斷頭】,False,False,True
6691,洋基工程,TSE,748.0,757.4,723.6,30,0,"(-49, -22, +30)","(+0, +0, +0)",1253,一般資增,False,False,False
1560,中砂,TSE,740.04,753.94,700.55,27,-90,"(-15, +32, +27)","(+0, -4, -90)",1120,一般資增,False,False,False
6180,橘子,OTC,48.4,48.96,47.93,27,4,"(-35, -92, +27)","(-11, +2, +4)",1830,一般資增,False,False,False
3011,今皓,TSE,13.7,14.23,14.37,26,0,"(-90, -18, +26)","(+0, +0, +0)",1160,【散戶套牢資 / 留意斷頭】,False,False,True
6684,安格,OTC,60.0,60.54,55.61,26,6,"(-98, -28, +26)","(-4, +3, +6)",1493,一般資增,False,False,False
8358,金居,OTC,560.44,579.35,602.39,26,-37,"(+233, +176, +26)","(-10, -1, -37)",9504,【散戶套牢資 / 留意斷頭】,False,False,True
2464,盟立,TSE,169.0,177.6,165.45,21,-79,"(-1552, -2816, +21)","(+160, -144, -79)",28048,一般資增,False,False,False
3041,揚智,TSE,28.4,28.42,27.42,19,-6,"(-76, +131, +19)","(+1, +13, -6)",1966,一般資增,False,False,False
3645,達邁,TSE,89.63,90.37,90.81,19,-1,"(-67, +66, +19)","(-2, -3, -1)",1397,【散戶套牢資 / 留意斷頭】,False,False,True
3023,信邦,TSE,331.0,331.8,321.57,12,-2,"(+96, -41, +12)","(+2, +0, -2)",3375,一般資增,False,False,False
1218,泰山,TSE,17.3,17.53,17.83,11,0,"(+20, +31, +11)","(+0, +1, +0)",1507,【散戶套牢資 / 留意斷頭】,False,False,True
5426,振發,OTC,31.55,32.37,34.27,9,0,"(+191, -149, +9)","(-7, -3, +0)",2588,【散戶套牢資 / 留意斷頭】,False,False,True
6821,聯寶,OTC,57.6,61.44,63.68,9,-14,"(-117, +39, +9)","(-30, -44, -14)",1163,【散戶套牢資 / 留意斷頭】,False,False,True
2345,智邦,TSE,2645.0,2657.0,2477.0,8,-17,"(-17, +52, +8)","(+16, +1, -17)",3330,一般資增,False,False,False
3357,臺慶科,OTC,284.0,299.9,302.88,7,14,"(-43, +210, +7)","(+5, -11, +14)",5037,【散戶套牢資 / 留意斷頭】,False,False,True
6156,松上,OTC,29.69,30.24,24.66,7,-2,"(+423, +423, +7)","(-2, -56, -2)",11316,一般資增,False,False,False
3010,華立,TSE,127.0,127.5,125.79,6,0,"(-4, +4, +6)","(-1, +0, +0)",1055,一般資增,False,False,False
3030,德律,TSE,310.0,326.3,329.47,6,-14,"(+93, +38, +6)","(+40, -55, -14)",4538,【散戶套牢資 / 留意斷頭】,False,False,True
7777,能率亞洲,OTC,41.75,41.76,40.42,2,1,"(+358, +172, +2)","(+0, +0, +1)",3565,一般資增,False,False,False
3324,雙鴻,OTC,1010.0,1018.0,1031.47,1,1,"(+9, +29, +1)","(-5, -2, +1)",1800,【散戶套牢資 / 留意斷頭】,False,False,True
