股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
3707,漢磊,OTC,66.0,68.08,79.36,208,30,"(-715, +128, +208)","(-230, -72, +30)",9097,【散戶套牢資 / 留意斷頭】,False,False,True
1409,新纖,TSE,24.4,24.5,26.74,201,-104,"(-1359, +406, +201)","(+36, -94, -104)",17328,【散戶套牢資 / 留意斷頭】,False,False,True
3236,千如,OTC,47.05,47.93,60.11,196,-85,"(-629, +81, +196)","(-67, +11, -85)",4245,【散戶套牢資 / 留意斷頭】,False,False,True
5439,高技,OTC,251.5,255.47,298.32,186,10,"(-656, -27, +186)","(+0, +0, +10)",2089,【散戶套牢資 / 留意斷頭】,False,False,True
2105,正新,TSE,31.25,32.77,31.87,179,-10,"(-114, +108, +179)","(-6, +9, -10)",18527,【散戶套牢資 / 留意斷頭】,False,False,True
2375,凱美,TSE,145.5,146.6,185.68,179,-16,"(-1102, -371, +179)","(-62, -41, -16)",6753,【散戶套牢資 / 留意斷頭】,False,False,True
2504,國產,TSE,31.2,31.54,32.1,170,0,"(+15, -42, +170)","(+0, +0, +0)",2522,【散戶套牢資 / 留意斷頭】,False,False,True
2515,中工,TSE,12.2,12.39,12.82,167,-1,"(-167, +174, +167)","(+37, +3, -1)",12323,【散戶套牢資 / 留意斷頭】,False,False,True
8422,可寧衛*,TSE,26.0,26.21,26.98,162,-1,"(-608, -40, +162)","(+10, +1, -1)",6121,【散戶套牢資 / 留意斷頭】,False,False,True
6202,盛群,TSE,57.5,58.5,65.68,160,-46,"(-77, +78, +160)","(-10, +51, -46)",4772,【散戶套牢資 / 留意斷頭】,False,False,True
2201,裕隆,TSE,28.1,28.51,28.13,152,-1,"(+109, -33, +152)","(+3, +1, -1)",2810,【散戶套牢資 / 留意斷頭】,False,False,True
2472,立隆電,TSE,282.5,285.8,361.4,150,4,"(-854, +146, +150)","(-5, +2, +4)",4917,【散戶套牢資 / 留意斷頭】,False,False,True
6282,康舒,TSE,48.7,49.17,55.24,149,17,"(-973, -106, +149)","(-32, -49, +17)",16846,【散戶套牢資 / 留意斷頭】,False,False,True
4743,合一,OTC,47.7,48.44,51.79,146,-3,"(+39, +38, +146)","(+16, -18, -3)",1882,【散戶套牢資 / 留意斷頭】,False,False,True
1515,力山,TSE,38.3,42.13,38.88,140,400,"(-78, +83, +140)","(+54, -10, +400)",4011,【散戶套牢資 / 留意斷頭】,False,False,True
2484,希華,TSE,72.1,77.32,82.09,138,77,"(-291, +1085, +138)","(-329, -178, +77)",24151,【散戶套牢資 / 留意斷頭】,False,False,True
1808,潤隆,TSE,31.95,32.03,30.82,122,0,"(+30, -39, +122)","(+0, +0, +0)",1415,一般資增,False,False,False
2646,星宇航空,TSE,21.4,21.49,21.3,122,-5,"(-332, -60, +122)","(+0, +10, -5)",7503,一般資增,False,False,False
2485,兆赫,TSE,42.3,43.04,49.56,121,-66,"(-911, -164, +121)","(+83, +61, -66)",5190,【散戶套牢資 / 留意斷頭】,False,False,True
8926,台汽電,TSE,64.7,65.28,71.94,119,-2,"(-283, +163, +119)","(+5, +4, -2)",4066,【散戶套牢資 / 留意斷頭】,False,False,True
3357,臺慶科,OTC,219.0,220.0,266.7,117,-10,"(-227, +143, +117)","(+6, -11, -10)",2544,【散戶套牢資 / 留意斷頭】,False,False,True
6271,同欣電,TSE,203.0,204.6,242.68,101,2,"(-758, +241, +101)","(-11, +16, +2)",6338,【散戶套牢資 / 留意斷頭】,False,False,True
3645,達邁,TSE,71.2,71.3,81.62,99,-7,"(-292, +9, +99)","(-1, +0, -7)",1683,【散戶套牢資 / 留意斷頭】,False,False,True
3230,錦明,OTC,42.55,45.75,48.35,96,101,"(-65, +164, +96)","(-8, -242, +101)",2046,【散戶套牢資 / 留意斷頭】,False,False,True
1229,聯華,TSE,40.2,40.64,40.4,95,0,"(+47, +115, +95)","(+0, +0, +0)",2896,【散戶套牢資 / 留意斷頭】,False,False,True
2402,毅嘉,TSE,58.6,58.96,63.84,95,-38,"(-235, -33, +95)","(-27, -39, -38)",1982,【散戶套牢資 / 留意斷頭】,False,False,True
3059,華晶科,TSE,41.45,41.83,46.29,89,9,"(-257, +61, +89)","(-12, +2, +9)",2394,【散戶套牢資 / 留意斷頭】,False,False,True
1319,東陽,TSE,73.2,73.7,75.86,84,-3,"(-65, +102, +84)","(+2, +1, -3)",2515,【散戶套牢資 / 留意斷頭】,False,False,True
2889,國票金,TSE,15.7,15.75,15.4,84,-4,"(+1, +58, +84)","(+21, +0, -4)",5826,一般資增,False,False,False
2489,瑞軒,TSE,31.6,32.04,38.24,83,14,"(-2069, +53, +83)","(-60, -1, +14)",9666,【散戶套牢資 / 留意斷頭】,False,False,True
8476,台境*,TSE,23.25,23.84,23.7,82,3,"(+78, +99, +82)","(+53, +25, +3)",1058,【散戶套牢資 / 留意斷頭】,False,False,True
1477,聚陽,TSE,214.5,216.8,221.5,78,0,"(-17, +4, +78)","(+3, +0, +0)",1460,【散戶套牢資 / 留意斷頭】,False,False,True
1722,台肥,TSE,46.5,47.07,47.64,75,-2,"(+27, -7, +75)","(+4, +0, -2)",2133,【散戶套牢資 / 留意斷頭】,False,False,True
3550,聯穎,TSE,22.85,22.86,28.44,73,-1,"(+50, -15, +73)","(+3, -38, -1)",2251,【散戶套牢資 / 留意斷頭】,False,False,True
4551,智伸科,TSE,182.0,186.0,222.93,69,0,"(-252, +54, +69)","(+0, +11, +0)",1003,【散戶套牢資 / 留意斷頭】,False,False,True
9907,統一實,TSE,15.15,15.2,15.24,69,0,"(-56, +8, +69)","(+1, -5, +0)",4329,【散戶套牢資 / 留意斷頭】,False,False,True
2359,所羅門,TSE,139.0,140.0,137.71,67,-10,"(-166, -46, +67)","(+9, +7, -10)",5301,一般資增,False,False,False
2206,三陽工業,TSE,60.0,60.83,60.14,64,18,"(+9, -4, +64)","(+0, +0, +18)",2414,【散戶套牢資 / 留意斷頭】,False,False,True
5488,松普,OTC,14.6,15.21,14.92,62,0,"(-215, +215, +62)","(-13, +0, +0)",3190,【散戶套牢資 / 留意斷頭】,False,False,True
2543,皇昌,TSE,39.0,39.1,38.94,61,0,"(-250, -90, +61)","(-3, +11, +0)",1424,一般資增,False,False,False
3028,增你強,TSE,67.4,67.92,75.04,60,3,"(-169, +15, +60)","(+1, +2, +3)",2479,【散戶套牢資 / 留意斷頭】,False,False,True
1802,台玻,TSE,55.6,56.26,64.41,57,244,"(-3046, -59, +57)","(+185, -345, +244)",25463,【散戶套牢資 / 留意斷頭】,False,False,True
6525,捷敏-KY,TSE,155.0,165.1,175.15,57,-30,"(-578, -333, +57)","(-3, +11, -30)",4269,【散戶套牢資 / 留意斷頭】,False,False,True
1455,集盛,TSE,9.14,9.2,9.62,56,0,"(-23, -47, +56)","(+80, -80, +0)",1001,【散戶套牢資 / 留意斷頭】,False,False,True
2204,中華,TSE,55.5,56.42,56.59,55,0,"(+34, +13, +55)","(+0, +0, +0)",1383,【散戶套牢資 / 留意斷頭】,False,False,True
3029,零壹,TSE,104.0,104.3,101.93,51,4,"(+108, -47, +51)","(-2, +8, +4)",1405,一般資增,False,False,False
1216,統一,TSE,76.8,79.14,77.43,47,-4,"(-49, +3, +47)","(-3, -1, -4)",26906,【散戶套牢資 / 留意斷頭】,False,False,True
2393,億光,TSE,67.1,67.48,68.62,47,0,"(-25, +31, +47)","(+1, -1, +0)",2608,【散戶套牢資 / 留意斷頭】,False,False,True
7799,禾榮科,TSE,410.0,421.6,415.85,47,0,"(+28, -6, +47)","(+0, +1, +0)",1154,【散戶套牢資 / 留意斷頭】,False,False,True
2820,華票,TSE,16.55,16.58,16.82,46,0,"(+82, +9, +46)","(+1, +0, +0)",2185,【散戶套牢資 / 留意斷頭】,False,False,True
4128,中天,OTC,15.3,15.5,16.25,46,1,"(-34, -13, +46)","(+3, -6, +1)",1467,【散戶套牢資 / 留意斷頭】,False,False,True
6133,金橋,TSE,21.4,21.42,23.48,44,0,"(-83, -29, +44)","(-22, +0, +0)",1048,【散戶套牢資 / 留意斷頭】,False,False,True
6446,藥華藥,TSE,1180.0,1197.0,1227.7,41,19,"(-1, +58, +41)","(-11, +2, +19)",2847,【散戶套牢資 / 留意斷頭】,False,False,True
3360,尚立,OTC,18.85,19.41,20.38,40,-45,"(-124, +53, +40)","(+38, -6, -45)",4607,【散戶套牢資 / 留意斷頭】,False,False,True
4722,國精化,TSE,222.0,227.8,260.45,33,9,"(-277, -210, +33)","(-7, -84, +9)",1140,【散戶套牢資 / 留意斷頭】,False,False,True
1210,大成,TSE,57.0,57.76,57.14,32,-1,"(-16, +53, +32)","(+0, -3, -1)",2082,【散戶套牢資 / 留意斷頭】,False,False,True
3008,大立光,TSE,4000.0,4026.0,4203.25,31,-3,"(-57, +53, +31)","(-4, +0, -3)",2015,【散戶套牢資 / 留意斷頭】,False,False,True
8289,泰藝,OTC,45.25,46.85,56.14,30,-21,"(-325, -78, +30)","(-3, -14, -21)",1376,【散戶套牢資 / 留意斷頭】,False,False,True
4739,康普,TSE,83.0,84.14,100.27,29,2,"(-894, -110, +29)","(-24, +0, +2)",1861,【散戶套牢資 / 留意斷頭】,False,False,True
1727,中華化,TSE,80.3,82.4,89.25,28,-4,"(-413, +79, +28)","(-13, +0, -4)",2625,【散戶套牢資 / 留意斷頭】,False,False,True
6155,鈞寶,TSE,60.2,61.06,74.9,27,1,"(-103, +27, +27)","(-9, +8, +1)",2136,【散戶套牢資 / 留意斷頭】,False,False,True
2912,統一超,TSE,239.5,242.9,236.12,26,0,"(+20, -15, +26)","(+0, +0, +0)",5244,一般資增,False,False,False
3167,大量,TSE,699.0,755.6,805.41,25,41,"(-92, -34, +25)","(-15, -2, +41)",3600,【散戶套牢資 / 留意斷頭】,False,False,True
5522,遠雄,TSE,66.1,67.86,65.72,25,0,"(-1, -16, +25)","(-1, +0, +0)",1416,一般資增,False,False,False
2903,遠百,TSE,22.1,22.33,22.16,24,0,"(+11, -113, +24)","(+0, +0, +0)",2269,【散戶套牢資 / 留意斷頭】,False,False,True
2547,日勝生,TSE,10.15,10.25,10.38,23,0,"(-394, +153, +23)","(+1, -1, +0)",3879,【散戶套牢資 / 留意斷頭】,False,False,True
3062,建漢,TSE,21.6,21.64,23.6,23,1,"(-387, -48, +23)","(+7, +3, +1)",2193,【散戶套牢資 / 留意斷頭】,False,False,True
5392,能率,OTC,42.4,42.69,45.68,22,1,"(-136, -24, +22)","(-9, +3, +1)",1962,【散戶套牢資 / 留意斷頭】,False,False,True
2351,順德,TSE,168.0,170.3,197.18,21,7,"(-1508, -16, +21)","(-26, +3, +7)",3780,【散戶套牢資 / 留意斷頭】,False,False,True
2501,國建,TSE,22.3,22.46,22.72,21,0,"(-5, +22, +21)","(+0, +0, +0)",1839,【散戶套牢資 / 留意斷頭】,False,False,True
2838,聯邦銀,TSE,20.25,20.51,21.2,21,0,"(-1032, -2, +21)","(+0, +0, +0)",3263,【散戶套牢資 / 留意斷頭】,False,False,True
4147,中裕,OTC,58.4,60.34,64.98,21,-2,"(-136, -32, +21)","(+8, -10, -2)",1701,【散戶套牢資 / 留意斷頭】,False,False,True
1712,興農,TSE,38.85,39.56,39.55,20,0,"(+0, +2, +20)","(+0, +0, +0)",1122,【散戶套牢資 / 留意斷頭】,False,False,True
2457,飛宏,TSE,24.75,24.88,27.44,20,6,"(-212, +29, +20)","(-8, +6, +6)",2109,【散戶套牢資 / 留意斷頭】,False,False,True
3703,欣陸,TSE,20.55,20.65,20.58,20,0,"(-2, -3, +20)","(+0, +0, +0)",1014,【散戶套牢資 / 留意斷頭】,False,False,True
1476,儒鴻,TSE,337.5,338.0,329.98,19,0,"(-22, -9, +19)","(+0, -1, +0)",2093,一般資增,False,False,False
9945,潤泰新,TSE,26.4,26.51,25.89,19,0,"(-85, +282, +19)","(+0, +0, +0)",6486,一般資增,False,False,False
3715,定穎投控,TSE,125.5,125.6,151.56,18,4,"(-1281, +589, +18)","(-6, +6, +4)",5930,【散戶套牢資 / 留意斷頭】,False,False,True
1809,中釉,TSE,40.0,40.12,47.8,16,0,"(-308, +30, +16)","(+0, +0, +0)",1862,【散戶套牢資 / 留意斷頭】,False,False,True
7780,大研生醫*,TSE,17.3,17.45,17.87,16,0,"(-5, +19, +16)","(+0, +0, +0)",1225,【散戶套牢資 / 留意斷頭】,False,False,True
4541,晟田,OTC,70.6,71.82,62.22,15,-330,"(-770, +17, +15)","(+3, +220, -330)",19780,一般資增,False,False,False
1218,泰山,TSE,16.05,16.36,16.98,14,6,"(-28, +6, +14)","(+0, -10, +6)",1202,【散戶套牢資 / 留意斷頭】,False,False,True
1227,佳格,TSE,29.95,30.1,29.8,14,0,"(+37, -3, +14)","(+0, +0, +0)",1300,一般資增,False,False,False
1526,日馳,TSE,16.25,16.67,14.95,14,0,"(-220, +91, +14)","(-6, +2, +0)",2520,一般資增,False,False,False
2511,太子,TSE,8.47,8.55,8.41,12,-1,"(+13, -55, +12)","(+0, +0, -1)",1583,一般資增,False,False,False
4564,元翎,TSE,18.7,19.5,18.45,12,-1,"(-463, -22, +12)","(-6, +4, -1)",6592,一般資增,False,False,False
1528,恩德,TSE,19.95,20.28,22.42,11,0,"(-160, +29, +11)","(+8, -4, +0)",1326,【散戶套牢資 / 留意斷頭】,False,False,True
7788,松川精密,TSE,239.5,239.5,249.6,11,0,"(-58, +75, +11)","(+0, +0, +0)",1545,【散戶套牢資 / 留意斷頭】,False,False,True
8182,加高,OTC,41.0,42.07,48.85,11,1,"(-170, -35, +11)","(+8, -1, +1)",1837,【散戶套牢資 / 留意斷頭】,False,False,True
1215,卜蜂,TSE,109.0,110.4,112.28,7,0,"(-5, +0, +7)","(+1, +0, +0)",1234,【散戶套牢資 / 留意斷頭】,False,False,True
5309,系統電,OTC,54.6,54.64,61.05,7,-11,"(-203, +41, +7)","(+7, +9, -11)",2104,【散戶套牢資 / 留意斷頭】,False,False,True
4306,炎洲,TSE,14.55,14.68,15.04,6,0,"(+31, -34, +6)","(+1, -1, +0)",1209,【散戶套牢資 / 留意斷頭】,False,False,True
6120,達運,TSE,13.4,13.43,13.99,6,0,"(+3, -28, +6)","(-1, +1, +0)",3011,【散戶套牢資 / 留意斷頭】,False,False,True
3339,泰谷,OTC,35.4,35.92,39.14,6,1,"(-455, +5, +6)","(-13, +1, +1)",1078,【散戶套牢資 / 留意斷頭】,False,False,True
2851,中再保,TSE,35.7,36.14,37.02,5,0,"(-18, +4, +5)","(+0, +0, +0)",2457,【散戶套牢資 / 留意斷頭】,False,False,True
5285,界霖,TSE,82.5,84.04,94.38,4,-19,"(-214, +20, +4)","(+43, -6, -19)",1328,【散戶套牢資 / 留意斷頭】,False,False,True
9941,裕融,TSE,82.0,82.92,81.55,3,0,"(-4, -25, +3)","(+0, +0, +0)",1244,一般資增,False,False,False
5314,世紀*,OTC,58.4,60.06,63.94,3,-67,"(-230, -94, +3)","(+26, +23, -67)",5533,【散戶套牢資 / 留意斷頭】,False,False,True
1904,正隆,TSE,21.45,21.72,22.23,2,-3,"(-79, -112, +2)","(-6, -2, -3)",1419,【散戶套牢資 / 留意斷頭】,False,False,True
4526,東台,TSE,32.0,32.6,37.37,2,-5,"(-98, +41, +2)","(+3, +0, -5)",1666,【散戶套牢資 / 留意斷頭】,False,False,True
6538,倉和,OTC,139.0,140.6,136.2,2,-23,"(+63, +36, +2)","(-85, -17, -23)",1707,一般資增,False,False,False
